wall_time,step,value
1695481187.1981742,7,0.3529411852359772
1695481187.7208474,15,0.3333333432674408
1695481188.2255037,23,0.3607843220233917
1695481188.7439086,31,0.4000000059604645
1695481189.2803433,39,0.3803921639919281
1695481189.8402977,47,0.4156862795352936
1695481190.3798234,55,0.45098039507865906
1695481190.8941941,63,0.4470588266849518
1695481191.4063778,71,0.41960784792900085
1695481191.9234638,79,0.4627451002597809
1695481192.435238,87,0.45098039507865906
1695481192.9386318,95,0.4431372582912445
1695481193.480577,103,0.47058823704719543
1695481194.0091152,111,0.48627451062202454
1695481194.519454,119,0.47058823704719543
1695481195.0331917,127,0.48235294222831726
1695481195.5544078,135,0.4745098054409027
1695481196.100301,143,0.47843137383461
1695481196.6230934,151,0.5098039507865906
1695481197.1650662,159,0.501960813999176
1695481197.6706822,167,0.5137255191802979
1695481198.1821337,175,0.5058823823928833
1695481198.6874926,183,0.501960813999176
1695481199.2001822,191,0.5254902243614197
1695481199.711787,199,0.501960813999176
1695481200.2291882,207,0.5176470875740051
1695481200.7379906,215,0.5058823823928833
1695481201.265962,223,0.5333333611488342
1695481201.794071,231,0.5254902243614197
1695481202.30547,239,0.5176470875740051
1695481202.8097885,247,0.5058823823928833
1695481203.3509061,255,0.5058823823928833
1695481203.858899,263,0.47843137383461
1695481204.3704226,271,0.5137255191802979
1695481204.884421,279,0.5333333611488342
1695481205.4064229,287,0.501960813999176
1695481205.9236135,295,0.5411764979362488
1695481206.4702246,303,0.529411792755127
1695481207.000796,311,0.5254902243614197
1695481207.5134497,319,0.5058823823928833
1695481208.0392003,327,0.529411792755127
1695481208.572584,335,0.4901960790157318
1695481209.0749383,343,0.5607843399047852
1695481209.6130016,351,0.5098039507865906
1695481210.1360974,359,0.49803921580314636
1695481210.6346364,367,0.545098066329956
1695481211.1570468,375,0.5529412031173706
1695481211.6582108,383,0.5372549295425415
1695481212.1786873,391,0.5647059082984924
1695481212.6941404,399,0.5529412031173706
1695481213.201296,407,0.5333333611488342
1695481213.7387953,415,0.5921568870544434
1695481214.2638323,423,0.5568627715110779
1695481214.7640977,431,0.5372549295425415
1695481215.2694194,439,0.545098066329956
1695481215.7908137,447,0.5607843399047852
